,viewCount,likeCount,favoriteCount,commentCount,key,title,channel,url,date
208,631,27,0,1,유가 전쟁,"[배워야산다]전쟁 뒤에 숨은 CPI, 인플레, 금리인상 /국제유가 /원자재 /국제정세",토마토증권통 TomatoTV,https://www.youtube.com/watch?v=MYfZYWRzIls,2022-03-16
209,1966,16,0,4,유가 전쟁,국제유가 원자제 물가 치솟는다 전쟁 빨리 끝내라 이자식들아 무고한 민간인 죽이지말라 ...,하비비,https://www.youtube.com/watch?v=2jPEIV224xA,2022-04-07
210,1630,17,0,2,유가 전쟁,"[부자들은 경제신문을 읽는다] 유가전쟁 시작..치킨게임 속 국제유가 30% 폭락 / (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=WeAAwQ5HhAQ,2020-03-09
211,519,13,0,0,유가 전쟁,"원유관련주 유가종식기대감으로 상승주도,WHO마스크권장 레몬 톱텍",정보의 바다,https://www.youtube.com/watch?v=0u9v_-D16O4,2020-04-02
212,577,5,0,2,유가 전쟁,"바이든, 선거 앞두고 &#39;유가잡기&#39;…비축유 추가 방출 / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=i_-3e3wwbyw,2022-10-20
213,989,37,0,4,유가 전쟁,전쟁 29일차.. 유가 하락과 경제 지표 호조에 상승! 애플과 테슬라는 8일째 상승? (뉴욕증시 브리핑 22.03.25),키움증권 채널K,https://www.youtube.com/watch?v=kqeGzBwzo4U,2022-03-25
214,3514,34,0,10,유가 전쟁,"러시아-우크라이나 긴장 확대, 국제유가 급등… 글로벌 경제 영향은?_경제판 돋보기 (20220214)",이데일리TV,https://www.youtube.com/watch?v=JGQVTKRvBA0,2022-02-14
215,12185,84,0,69,유가 전쟁,국제유가 끝없는 추락...정유업계 &#39;공장 돌릴수록 손해&#39; / YTN, YTN,https://www.youtube.com/watch?v=dWWWF1K7130,2020-03-31
216,510527,4379,0,489,유가 전쟁,라디유가 드디어 성격이 꼬이기 시작했습니다 ㅋㅋㅋㅋㅋㅋㅋ,코아 TV,https://www.youtube.com/watch?v=FjpTWAbfCTg,2021-01-29
217,454,32,0,2,유가 전쟁,"[ 유가 폭락 / 환율 폭등 ] 국제 유가가 내리고 있어 (WTI 걸프전쟁41.15$ 금융위기147.27$ 인플레이션105$) (TQQQ, SOXL, FNGU, UPRO, QQQ)",미국주식_적립하는_퇴계이황,https://www.youtube.com/watch?v=UL_5sMPC950,2022-06-24
218,2430,66,0,4,유가 전쟁,"&#39;느슨한&#39; 유가 상한제로 간다?! 원유 가격 상한선, 63달러 정도 될거라는데..? | 미국 측, &quot;한국도 참여하기로 했다&quot; 아~ 우리도 참여하는 거 였군요..?",연합뉴스경제TV,https://www.youtube.com/watch?v=ytktMVfsGPs,2022-10-28
219,985,31,0,19,유가 전쟁,"경제 위기와 통화 스왑, 유가전쟁 참전과 중재, 미국 경제 폭락 예상_3월 3주차 이슈",TMook,https://www.youtube.com/watch?v=ZJattjgcpS4,2020-03-23
220,35,2,0,0,유가 전쟁,[영어뉴스 알려주는 남자] 사우디와 러시아의 석유원유전쟁 유가하락 | 세계주가의 요동 주식변화 | 영어시사,대화하는 차이나&영어 언어멘토,https://www.youtube.com/watch?v=6waFWUsMmyo,2020-06-20
221,950,8,0,1,유가 전쟁,"국제유가 대폭락…&quot;WTI, 18년 만에 최저&quot; / 연합뉴스TV (YonhapnewsTV)",연합뉴스TV,https://www.youtube.com/watch?v=VPbW80eBu-E,2020-03-19
222,10679,660,0,22,유가 전쟁,"[3월 3일 미국마감] 전쟁, 원자재,유가 폭등보다더 무서운 FED",증시각도기TV,https://www.youtube.com/watch?v=F24LgWgCoD0,2022-03-03
223,488,17,0,0,유가 전쟁,지에스이 주가/지에스이 주가 전망/러시아 우크라이나 전쟁/가스/유가/WTI,플라즈마 주식캠퍼스,https://www.youtube.com/watch?v=YvXs2p-0RH4,2022-03-21
224,13448,239,0,30,유가 전쟁,"전쟁 후폭풍, 미국 유가·물가 폭등 (KBS_254회_2022.03.19.방송)",KBS 세계는지금,https://www.youtube.com/watch?v=MV3tmzACuGo,2022-03-22
225,326,7,0,1,유가 전쟁,7년 만에 최고치 찍은 국제유가... 정유업계 반사이익 &#39;글쎄&#39; (20220302),이데일리TV,https://www.youtube.com/watch?v=DWqzHI9-4Q8,2022-03-02
226,1813,33,0,3,유가 전쟁,"[이슈투데이] 러시아 vs 우크라 전쟁, 석유수요 움직일까?",한국석유공사 Korea National Oil Corporation,https://www.youtube.com/watch?v=Ngdqco_oPT0,2022-06-17
227,1779,19,0,,유가 전쟁,"[시선강탈10] OPEC회의 연기, 국제 유가 전쟁 종료 예상 시기는? #4/6",주식투자 와우넷,https://www.youtube.com/watch?v=UrV1oeQg16U,2020-04-07
228,2817,50,0,1,유가 전쟁,"[박지훈의 히트맨] 유가 130달러 돌파+전쟁 장기화 원자재 아직 진입 가능? [시황의 해설자들] / 머니투데이방송 (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=ztVfG79ni5M,2022-03-07
229,6824,389,0,16,유가 전쟁,[주식] [이란 전면전 선언 주식분석] 전쟁 리스크 확산! 국제유가 및 글로벌 시황전략,절제주식투자연구소,https://www.youtube.com/watch?v=We0otiUaqqQ,2020-01-07
230,61,3,0,1,유가 전쟁,지에스이 주가/지에스이 주가 전망/러시아 우크라이나 전쟁/가스/유가/WTI,세력연구소,https://www.youtube.com/watch?v=vuqgx-aDMp8,2022-04-12
231,76,6,0,2,유가 전쟁,지속되는 러시아 우크라이나 전쟁속에 부각되는 수혜주들! 국제유가! 물가! 상승!  [종베! 단타! 스윙! 매매 전략! 낙타와 종목 찾기! ],낙타주식,https://www.youtube.com/watch?v=DH0q8gETWGA,2022-03-02
232,64116,2667,0,132,유가 전쟁,"120달러 돌파한 유가, 미국에겐 오히려 재도약의 기회? (이선엽 부장)",박종훈의 경제한방,https://www.youtube.com/watch?v=8BDKtkMOtMQ,2022-06-10
233,689,7,0,1,유가 전쟁,미국 vs 사우디 vs 러시아 &#39;유가전쟁&#39; 3파전...현 상황은?,서울경제TV,https://www.youtube.com/watch?v=NcT4748ZgRE,2020-03-16
234,7790,330,0,66,유가 전쟁,"전 세계 에너지 전쟁 중 유가, 천연가스 가격, 친환경 에너지 전망",천수르,https://www.youtube.com/watch?v=RwKEnSY-1tE,2021-11-01
235,1125,12,0,2,유가 전쟁,"[부자들은 경제신문을 읽는다] 유가 전쟁 종식? 변동성 큰 시장 트레이딩 관점 / (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=Q0ArJEg7UA0,2020-04-03
236,880,84,0,6,유가 전쟁,유가 폭락! OPEC 지고 &#39;미-사우디 오일 동맹&#39; 떠오르나?,제이슨 세상을 본다,https://www.youtube.com/watch?v=9UI0eSeT2RY,2020-03-25
237,108,0,0,0,유가 전쟁,유가하락 가능성? -shorts,뉴스TVJOSUNG,https://www.youtube.com/watch?v=x1xpXe_VVUU,2022-11-03
238,47648,1953,0,23,유가 전쟁,[간밤 월드뉴스 총정리] “전쟁 때도 주가 재반등…유가 100달러 ↑”/ 조지 볼은 왜 ‘현금이 왕’ 외치나?/ 리비안 매수한 소로스/ “긴축 서두르지 말라”는 Fed 조지·바킨,한경 글로벌마켓,https://www.youtube.com/watch?v=1U33uF8vtDE,2022-02-15
239,82,3,0,0,유가 전쟁,[광주MBC 뉴스투데이 2022.05.02]러-우 전쟁으로 유가상승...어업용 면세유 첫 지원,광주MBC뉴스,https://www.youtube.com/watch?v=7EgXwtx-lNU,2022-05-02
240,55182,4484,0,170,유가 전쟁,"전 세계의 주가가 전쟁 장기화, 금리 인상, 국제 유가 상승, 인플레이션 등 산적한 이슈들로 인해서 비관론이 넘치는 분위기. BUT 역사적인 증거 이 또한 지나가리라~",힐링여행자,https://www.youtube.com/watch?v=Yt4gOg86Auo,2022-03-12
241,1105,60,0,,유가 전쟁,"수급분석 길어지는 전쟁, 상승하는 유가 물가, 우려되는 경기침체",행복씨앗TV,https://www.youtube.com/watch?v=u7ConJNOTJA,2022-03-24
242,2337,55,0,16,유가 전쟁,3/2 유가에너지전쟁 섹터 4종목 폰으로 10억 매도던지기,방배동선수,https://www.youtube.com/watch?v=ur6xYeM5HLY,2022-03-22
243,297,2,0,0,유가 전쟁,OPEC+ 협상 불발… 유가전쟁 재현되나_이슈 파워 (20210708),이데일리TV,https://www.youtube.com/watch?v=-PF2SV-skY4,2021-07-08
244,1093,17,0,0,유가 전쟁,[추천주] 한국가스공사 / 천연가스 / 유가상승 / 경기방어주 / 우크라이나 전쟁,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=8YuABJIzZes,2022-03-24
245,4758,40,0,4,유가 전쟁,우크라 전쟁 위기 고조…증시·유가·곡물가격 출렁 / 연합뉴스TV (YonhapnewsTV),연합뉴스TV,https://www.youtube.com/watch?v=nYnPjCSex-c,2022-02-15
246,846,,0,6,유가 전쟁,"[호주뉴스] 자손선생의 호주경제: 호주 중앙은행의 양적완화?, 미,러,사의 유가전쟁",호주시사TV,https://www.youtube.com/watch?v=T1EBcfhxzZw,2020-03-17
247,364,28,0,0,유가 전쟁,"2022년 3월 2일 우크라이나 전쟁 확산 - 유가 등 원자재 상품 급등 영향, 금 가격 급상승",한국금협회.불리온뱅크.종로3가닷컴,https://www.youtube.com/watch?v=dIdQws1TA5w,2022-03-02
248,119,8,0,10,유가 전쟁,"카카오 급등, 유가는 전쟁 이전수준까지 회복! 곡물가 안정 전망까지! 우리 증시에 훈풍이? (카카오 2분기 실적 발표, 미중 갈등, 시멘트주, 새빗켐, 환율, 마감시황)",헌터 주식,https://www.youtube.com/watch?v=mY_BQUdJjvQ,2022-08-04
249,3771,207,0,11,유가 전쟁,"[삼프로X미주미] 전쟁 심화, 유가 급등에 금융, 기술주 필두로 하락 마감 (f. 장우석, 전래훈, 이항영)",미국주식에 미치다 TV,https://www.youtube.com/watch?v=3qMiZNZLX1s,2022-03-02
250,4122,69,0,,유가 전쟁,"[꿈의 주식을 찾아라] 석유패권전쟁! 유가급락, 향후 전망은?  #3/24",주식투자 와우넷,https://www.youtube.com/watch?v=3QpPZBGkxMg,2020-03-25
251,717,17,0,0,유가 전쟁,미국·이란 충돌 우려에 증시·유가 출렁…정부 &quot;수급 위기 시 비축유 방출&quot;,뉴스TVCHOSUN,https://www.youtube.com/watch?v=_2dPhHAIZDw,2020-01-06
252,17,0,0,0,유가 전쟁,"전세계 증시 조정인각?유가왜올라?무역전쟁 개막?버핏형흑흑,트위터로17조 증발, 5월엔 떠날거야? 내일의 예측은..",양짱[수능9등급의 경제전망],https://www.youtube.com/watch?v=8C5Fr9DFAOM,2020-05-03
253,27,4,0,0,유가 전쟁,#금 #유가 #원자재 #식량 #테슬라 #신재생에너지 #비트코인 #코로나 #전쟁 #금리인상,이영배,https://www.youtube.com/watch?v=Y4qBWsgvPvo,2022-03-01
254,135,3,0,0,유가 전쟁,"뉴욕증시 3%대 급등...국제유가 18년 만에 최저, 트럼프-푸틴, 국제유가 논의 / YTN 사이언스",YTN 사이언스 투데이,https://www.youtube.com/watch?v=22-FlZbzlks,2020-03-31
255,193,8,0,0,유가 전쟁,[추천주] 한국가스공사 / 천연가스 / 유가상승 / 경기방어주 / 우크라이나 전쟁,토마토증권통 TomatoTV,https://www.youtube.com/watch?v=GsmH0BYd9Gs,2022-03-24
256,250,4,0,0,유가 전쟁,"전쟁 관련주 (유가 관련주, 비철금속 관련주, 곡물 사료 관련주) + 원유ETF, 3대농산물 ETF",메가트렌드K,https://www.youtube.com/watch?v=ZKHEELyzykE,2022-03-02
257,14510,1792,0,26,유가 전쟁,"[금일시황]전쟁 이슈보다 유가상승 압력에 주목! 금주의 중요 일정, 가격에 요동주나?/22년2월28일",신의두뇌-비트코인 경제TV,https://www.youtube.com/watch?v=IQx2wD531dk,2022-02-28
258,3428,143,0,16,유가 전쟁,유가를 잡지 못하면 세계패권이 러시아에 넘어간다?! 바이든이 사력을 다해 유가를 잡는 이유,토리잘의 누드경제,https://www.youtube.com/watch?v=WuPyp38EE04,2022-06-24
259,29,0,0,0,유가 전쟁,"뉴욕증시, 유가 전쟁, 코로나에 ‘일시 거래중단’",USKN,https://www.youtube.com/watch?v=-1GT45CbHT4,2020-03-10
260,2060,215,0,0,유가 전쟁,[비트코인실시간] 인플레이션 공포 그리고 유가 상승!! 비트코인 정답🔥🔥 #비트코인 #리플 #스테픈,B앤트,https://www.youtube.com/watch?v=txcqes1LkFI,2022-10-11
261,12225,440,0,17,유가 전쟁,[머니올라 480화] 국제유가 다소 안정세...하반기에 물가 진정될까?(오건영 부부장),머니올라_KBS,https://www.youtube.com/watch?v=UQuZ2Nwf1Zg,2022-03-23
262,1096,61,0,1,유가 전쟁,"욕나오는 증시! 내일 반대매매 나오는지 보겠습니다! 금리, 유가, 인플레이션, 전쟁, 환율 모두 악재  22년 6/13일",위너스TV,https://www.youtube.com/watch?v=wMPBnZiGgkw,2022-06-13
263,15498,224,0,31,유가 전쟁,요동치는 환율…물가·유가 &#39;高高高&#39; / 머니투데이방송 (뉴스),MTN 머니투데이방송,https://www.youtube.com/watch?v=xGaIcUW2Jek,2022-03-07
264,37,0,0,0,유가 전쟁,지에스이 미국 이란 무력충돌 전쟁위기에 국제유가 지속적인 상승 유가관련 석유 원유 관련 에너지업체 급등,주식스텔스 주식무료방송 TV,https://www.youtube.com/watch?v=ng97onffjV0,2020-01-06
265,3253,69,0,5,유가 전쟁,"원유레버리지 주가 전망~ 사우디러시아 감산 합의? 그런데 왜 국제유가는 하락했을까?#국제유가전망,#원유레버리지전망,#석유전쟁,#사우디러시아,#러시아사우디,#사우디카니발,#사우디국부",주식공무원 공식채널 주공tv,https://www.youtube.com/watch?v=Ao7il6xtG94,2020-04-10
266,3561,155,0,8,유가 전쟁,"(금값, 금시세) 중동발 전쟁위기! 금값, 환율, 유가 급등. 주가 급락",배재한의 금토크,https://www.youtube.com/watch?v=9Hs_QOamiUY,2020-01-07
267,119,6,0,0,유가 전쟁,또 매파 &quot;연준이 증시 하락에 대응하면 안 돼&quot;… 금리 치솟고 증시 빠지고 / 모기지 금리의 역습 / 돈에 쪼들리기 시작한 미국인_이슈 WHY (20221020),"투자의 이유, 이유TV",https://www.youtube.com/watch?v=GL32bfbDD9A,2022-10-20
268,602,72,0,22,유가 전쟁,하반기 인플레이션 종료 후를 준비하자! &quot;유가 하락+우크라이나전쟁 종료=Best&quot;,한강뷰_주식TV,https://www.youtube.com/watch?v=x78Bo2zYkGE,2022-06-12
269,1042,75,0,8,유가 전쟁,푸틴 손에 달린 유가 #파라다이스 2월20일 일,원자재월드,https://www.youtube.com/watch?v=9b8o7E5sS6M,2022-02-20
270,885,83,0,13,유가 전쟁,[주식] 전쟁리스크에도 유가는 왜 내려갔을까?,로열로더TV,https://www.youtube.com/watch?v=CQF3uwh3CTE,2022-02-18
271,401,,0,1,유가 전쟁,‘120달러 시대’로 향하는 유가...러시아-우크라이나 전쟁에 스태그플레이션 공포까지 덮치나 l 방현철 박사의 월스트리트 l 220307,조선일보 머니,https://www.youtube.com/watch?v=JBS3iM2_keM,2022-03-07
272,4640,40,0,5,유가 전쟁,산유국도 기름값 ‘고공행진’…OPEC+ ‘추가 증산’에도 유가↑ / KBS  2022.06.03.,KBS News,https://www.youtube.com/watch?v=XLF0UgPE3rQ,2022-06-03
273,77,,0,0,유가 전쟁,"[SH에너지화학] 국제유가의 움직임과 미국, OPEC+ 의 관계성!!  SH에너지화학, SH에너지화학주가, SH에너지화학목표가",현명한투자,https://www.youtube.com/watch?v=j2t4RKkdV-o,2022-02-27
274,1485,280,0,21,유가 전쟁,"우크라 전쟁 장기화 우려!! 현시점 유가, 환율, 중국양회, 대선, Fed금리인상 거시 경제 분석",블루칩 경제와투자,https://www.youtube.com/watch?v=aLl1hs-0864,2022-03-10
275,40496,3962,0,73,유가 전쟁,[전쟁 공포] &#39;러시아&#39; 우크라 침공? &quot;2022년 2월 16일&quot;...유가 폭등 &quot;퍼펙트스톰 온다?&quot;...검사키트 대란 &quot;가격 10배 폭등?&quot;...전기료 쇼크 &quot;중소기업 줄폐업?&quot;,정완진TV,https://www.youtube.com/watch?v=MzrE2q64paA,2022-02-13
276,1423,49,0,9,유가 전쟁,"코로나19 터널에서 희망 찾기(유가, 반도체), 원달러 환율 상승 전망 200312",대터의 주간 환율전망,https://www.youtube.com/watch?v=C_wSqGVn34w,2020-03-13
277,150,6,0,0,유가 전쟁,[상대의 전략과 전술을 알자]  유가전쟁은 중동의 판세를 변화 시킬 것이다 어떻게?,스톡백과[블록체인경제],https://www.youtube.com/watch?v=MWgohvubVSk,2020-04-11
278,200,0,0,0,유가 전쟁,"국제유가, 폭락… 사우디-러시아 유가 전쟁 본격화? / 코로나19에도 서버용 D램 가격 상승세",이데일리TV,https://www.youtube.com/watch?v=cjg7a0im5v4,2020-03-10
279,216,2,0,0,유가 전쟁,"&#39;유가하락&#39; 푸틴, 우크라이나 전쟁 끝내나",청년의 힘 뉴스룸(Power Of Youth Newsroom),https://www.youtube.com/watch?v=WUlgLYS7M10,2022-09-14
280,13498,89,0,65,유가 전쟁,국제유가 끝없는 추락...정유업계 &#39;공장 돌릴수록 손해&#39; / YTN, YTN,https://www.youtube.com/watch?v=6zqP6bnX5tE,2020-04-01
281,3394,8,0,0,유가 전쟁,"뉴욕증시 3%대 급등...국제유가 18년 만에 최저, 트럼프-푸틴, 국제유가 논의 / YTN", YTN,https://www.youtube.com/watch?v=MdjvOJtQefE,2020-03-31
282,393921,2229,0,1217,유가 전쟁,서방 제재에 꼿꼿한 푸틴 &quot;국제 유가 상승은 미국 실수&quot; / 연합뉴스 (Yonhapnews),연합뉴스 Yonhapnews,https://www.youtube.com/watch?v=-VY2ijeYRNc,2022-03-11
283,6575,441,0,15,유가 전쟁,2월 MVP 수상!!! 전쟁주식 물리신분들! 국제유가 110달러 돌파 예상 적중!!! WTI처럼 오를 미인주! ▶임광빈◀ [여의도주식왕 1부],주식명가 MTN W,https://www.youtube.com/watch?v=IVJqZp3c4Rw,2022-03-03
284,9269,58,0,62,유가 전쟁,"“미 재무, 아시아 순방서 러 원유가 상한제 설득…유가 진정 목적도” / KBS  2022.07.11.",KBS News,https://www.youtube.com/watch?v=tdLupvCuLr0,2022-07-11
285,3302,251,0,39,유가 전쟁,[주식] 오일전쟁 종료 기대감 | 유가 안정은 리스크 제거 | 테마주 매매금지,로열로더TV,https://www.youtube.com/watch?v=7C01FN3om9A,2020-04-09
286,131,4,0,3,유가 전쟁,대형은행들의 주식매입 중단- 사우디의 유가전쟁과 페트로달러,스톡백과[블록체인경제],https://www.youtube.com/watch?v=ADH3W3TMRh8,2020-03-18
287,76,3,0,0,유가 전쟁,러-우 전쟁으로 유가상승...어업용 면세유 첫 지원[목포MBC 뉴스투데이],목포MBC뉴스,https://www.youtube.com/watch?v=zu8nc9pNKfY,2022-05-02
288,2245,32,0,11,유가 전쟁,"尹 &#39;물가와의 전쟁&#39; 선포,유류세 추가 인하‥국제유가 뛰면? (2022.04.07/뉴스프리데스크/MBC)",MBCNEWS,https://www.youtube.com/watch?v=ACtPKrXs9RM,2022-04-08
289,553,7,0,1,유가 전쟁,130일 넘긴 우크라이나 전쟁…치솟은 기름값에 ‘비명’_산업뉴스[산업방송 채널i],산업방송 채널i,https://www.youtube.com/watch?v=SWWarDHzwf4,2022-07-07
290,4625,360,0,17,유가 전쟁,OPEC+ 증산 결정에도 상승한 유가  [최경진의 퀵시황]_STEPS,"성공투자로 이끄는 계단, STEPS",https://www.youtube.com/watch?v=C4H0megjEzM,2022-06-03
291,884,34,0,0,유가 전쟁,전쟁 벌써 한 달째.. 유가 급등에 경기 둔화 우려로 다시 하락 (뉴욕증시 브리핑 22.03.24),키움증권 채널K,https://www.youtube.com/watch?v=ehKibynw8zo,2022-03-24
292,674,26,0,49,유가 전쟁,"재앙의 나날들, 세계유가 대폭락",IT-TECH여의도형님,https://www.youtube.com/watch?v=YkfjdFGb5YI,2020-03-13
293,25955,2669,0,24,유가 전쟁,"우크라이나의 자신감.. 5월 초면 전쟁 끝날 수도? 하지만 격해지는 키이우 공방전.. 국제유가는 하락 [RNB, 레지스탕스TV, 정광용TV]",[정광용 TV]레지스탕스TV,https://www.youtube.com/watch?v=W7eR__WgBIk,2022-03-15
294,904,3,0,0,유가 전쟁,러-우 전쟁으로 광양만권 산단도 &#39;초긴장&#39; -R (220301화/뉴스데스크),여수MBC News+,https://www.youtube.com/watch?v=InUNU5QqnVQ,2022-03-01
295,322237,2681,0,129,유가 전쟁,[#벌거벗은세계사] (70분) 😧인류 최초😧 전세계에 생중계된 전쟁 걸프전! 석유를 둘러산 권력 다툼의 결말 | #디제이픽,디글 :Diggle,https://www.youtube.com/watch?v=4afPwJyvmrA,2022-12-26
296,4914,33,0,5,유가 전쟁,[친절한 경제] 저유가 언제까지 가나…감산 합의에도 반등 없는 이유는? / KBS뉴스(News),KBS News,https://www.youtube.com/watch?v=o3T_-n1pWoA,2020-04-16
297,789,62,0,28,유가 전쟁,국제유가 안정됐니?🥹 주유소가기 무서워요 근데 옛날엔 더 했다고?😱 석유전쟁 ing l 석유파동 [이게머니],대신TV,https://www.youtube.com/watch?v=p8JSEJT1u7w,2022-08-12
298,38302,706,0,164,유가 전쟁,2030이 주식으로 돈을 잃을 수 밖에 없는 이유_유가전쟁 2차전&amp;양적완화,데드형,https://www.youtube.com/watch?v=X_TuAyatEKo,2020-04-03
299,14,2,0,2,유가 전쟁,러시아 결국 유가상한제 도입,주토리,https://www.youtube.com/watch?v=SgS5wSU3GYU,2022-12-30
300,571,,0,,유가 전쟁,"급등주 - 에스와이, 우크라이나, 러시아, 유가, 가스, 전쟁, 테마주, 상한가, 건설, 중장기 대박, 주식투자, 삼성전자, 코인, 부동산",평택촌놈TV,https://www.youtube.com/watch?v=A8YkKS9fQtk,2022-09-13
301,72,1,0,1,유가 전쟁,러-우 전쟁으로 유가상승...어업용 면세유 첫 지원 (뉴스투데이 2022.5.2 광주MBC),광주MBC뉴스,https://www.youtube.com/watch?v=gpxzJDDJAfU,2022-05-02
302,7732,69,0,19,유가 전쟁,국제유가 100달러 가나…금융시장 악재로 부상 / SBS,SBS 뉴스,https://www.youtube.com/watch?v=d2o7QqiZHr4,2021-10-13
303,7132,117,0,2,유가 전쟁,"EP4 | 돈쌤의 모두 경제 | 유가 급락, 투자는?",오마이스쿨,https://www.youtube.com/watch?v=gI7BEF6tvPM,2020-04-09
304,26360,673,0,7,유가 전쟁,"[김민수의 잠금해제] 실적+유가+전쟁까지? 상승의 서막여는 &#39;조선주&#39; 수익률 극대화 노릴 탑픽은 / 머니투데이방송 (증시, 증권)",MTN 머니투데이방송,https://www.youtube.com/watch?v=peCnw-LfPf8,2022-02-23
305,699,10,0,2,유가 전쟁,전쟁 33일차.. 유가와 금리 하락에 상승세! 애플은 10일째 상승? (뉴욕증시 브리핑 22.03.29),키움증권 채널K,https://www.youtube.com/watch?v=DstK0WPjKlo,2022-03-29
306,2711,134,0,8,유가 전쟁,"국제유가 여기까지 오릅니다! 자원무기화 시대, 적정 유가는 얼마일까?",설명왕_테이버,https://www.youtube.com/watch?v=bsUYhcHHwUw,2022-08-22
307,46,,0,0,유가 전쟁,"★긴급속보★ 러시아군 우크라이나 진입! 유가, 천연가스 관련주 정리!! 긴급속보, 유가관련주, 천연가스관련주, 러시아전쟁, 지에스이, 미래생명자원, SH에너지화학",오늘의주식,https://www.youtube.com/watch?v=Pgf975FHcfw,2022-02-22
308,730,12,0,0,유가 전쟁,[백브리핑 라이브]  대구 한사랑요양병원 환자 57명·직원 17명 무더기 확진,SBS Biz 뉴스,https://www.youtube.com/watch?v=O9pjCe2BFFw,2020-03-18
309,33,,0,0,유가 전쟁,"중앙에너비스 러시아유가,러시아국제유가,중앙에너비스프라임플레이,원전주,국제유가,석유,원전,친원전,도시가스,",오늘의관심종목,https://www.youtube.com/watch?v=1xpd_BcmcUE,2022-03-22
310,181,,0,0,유가 전쟁,"에스에너지 러시아수혜주,에스에너지주가전망, 에스에너지주가, 에스에너지주식,에스에너지분석,에스에너지목표가,에스에너지시간외,에스에너지차트,러시아유가,러시아국제유가,신재생에너지",관심종목,https://www.youtube.com/watch?v=ABkyvjSYcYA,2022-09-03
311,785,38,0,0,유가 전쟁,"유가 강세, 계속 이어질 수 있을까? 급락전환 3대 트리거!","명준우TV  |  시장전략, 이슈분석, 주식교육",https://www.youtube.com/watch?v=jmuzbJt3pOM,2022-06-12
312,369,24,0,3,유가 전쟁,"유가 탱크톱 공포 여전, 미국 실업률과 무역전쟁, 한국형 리브라 해보나_5월 1주차 이슈",TMook,https://www.youtube.com/watch?v=H9G8J9A4Tjo,2020-05-11
313,972,31,0,4,유가 전쟁,"기름값을 결정한 4가지 중대 사건. 오일쇼크, 셰일혁명, 코로나19 그리고 러우전쟁?",머니스테이션,https://www.youtube.com/watch?v=kAwfRYPwsDs,2022-09-08
314,55,2,0,0,유가 전쟁,"[대한주식교수협회] 중앙에너비스 국제유가 폭등세 지속! 아직도 시세가 남았다?!,중앙에너비스주가,중앙에너비스전망,중앙에너비스대응,중앙에너비스분석,국제유가,러시아우크라전쟁",대한주식교수협회,https://www.youtube.com/watch?v=zdxjWKS1q1M,2022-03-08
315,230,6,0,1,유가 전쟁,#중앙에너비스 유가 등락에 따른 탄력적 주가 흐름 기대 │ #공략주 #유가관련주,서울경제TV,https://www.youtube.com/watch?v=LgKyJ0Mw5io,2022-10-13
316,112,6,0,2,유가 전쟁,"(필수 시청) 사우디, 러시아 유가전쟁 돌입. 세계가 울었다ㅠㅠ 크루드 오일 매매! 150만 원 수익 - 해선지존 / 2020-03-09",해선지존,https://www.youtube.com/watch?v=gPZMB_eCJyk,2020-03-10
317,25646,169,0,24,유가 전쟁,[굿모닝경제] &#39;침체 우려&#39; 유가 90달러 아래로...서울 집값 10주째 하락 / YTN, YTN,https://www.youtube.com/watch?v=g0XzKAuXzlE,2022-08-05
318,114,0,0,0,유가 전쟁,20220706 [뉴스A] 국제유가 폭락…‘침체 공포’ 휩쓴 세계 경제,채널 Go정,https://www.youtube.com/watch?v=g7ApDy-Nf38,2022-07-08
319,337,8,0,2,유가 전쟁,"유가 하락이 에스겔38장, 39장의 전쟁을 불러 올 것인가.",LAST CHANCE TV,https://www.youtube.com/watch?v=JXpMQUaKEN4,2020-03-10
320,145,29,0,0,유가 전쟁,[칸트TV] 라임사태 DLF사태 코로나쇼크 유가전쟁 등등 경제 이슈로 미리 보는 국내외 외교 정치~!!ㅣ자유토크방송 아테네학당,칸트TV,https://www.youtube.com/watch?v=miRmaEFcxIc,2020-03-15
321,17,0,0,0,유가 전쟁,"우크라 전쟁 전으로 돌아간 국제유가…WTI, 90달러 아래로",STUDIO 돈돈,https://www.youtube.com/watch?v=nJjRRUL8OPs,2022-08-05
322,1076,36,0,2,유가 전쟁,[주식강의] 트럼프 말한마디에 37년만에 유가 최대급등! 한국증시에 미치는 영향,주식강의 연구소,https://www.youtube.com/watch?v=ay0Tg1Pq2vA,2020-04-03
323,62,8,0,4,유가 전쟁,[주식 시황] 3월 7일 한국 증시 폭락 대응 | 유가 120달러 돌파 | 푸틴 핵까지?! | 우크라이나 전쟁 | 인플레이션 | 선물옵션만기일 |,개미한마리,https://www.youtube.com/watch?v=DMs_9qwIb3Q,2022-03-07
324,2919,76,0,12,유가 전쟁,12월에 유가 82.36불로 마감하면 1월부터 랠리 온다!/ 신광섭의 마켓 타이밍/ 매일경제TV,매일경제TV,https://www.youtube.com/watch?v=hezN0o00TK8,2022-12-08
